Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size
3,2011-02-04,45.95,2.989,215.8863367,7.551,False,B,37392
3,2011-02-11,43.57,3.022,216.2660913,7.551,True,B,37392
3,2011-02-18,61.58,3.045,216.5843571,7.551,False,B,37392
3,2011-02-25,67.4,3.065,216.8780275,7.551,False,B,37392
3,2011-03-04,65.11,3.288,217.1716979,7.551,False,B,37392
3,2011-03-11,61.29,3.459,217.4653683,7.551,False,B,37392
3,2011-03-18,69.47,3.488,217.7235226,7.551,False,B,37392
3,2011-03-25,72.94,3.473,217.9674705,7.551,False,B,37392
3,2011-04-01,68.76,3.524,218.2114184,7.574,False,B,37392
3,2011-04-08,72.55,3.622,218.4553663,7.574,False,B,37392
3,2011-04-15,75.88,3.743,218.6788642,7.574,False,B,37392
3,2011-04-22,76.91,3.807,218.851237,7.574,False,B,37392
3,2011-04-29,78.69,3.81,219.0236099,7.574,False,B,37392
3,2011-05-06,69.45,3.906,219.1959827,7.574,False,B,37392
3,2011-05-13,79.87,3.899,219.3683556,7.574,False,B,37392
3,2011-05-20,75.79,3.907,219.127216,7.574,False,B,37392
3,2011-05-27,84.41,3.786,218.8860765,7.574,False,B,37392
3,2011-06-03,84.29,3.699,218.6449369,7.574,False,B,37392
3,2011-06-10,84.84,3.648,218.4037974,7.574,False,B,37392
3,2011-06-17,86.96,3.637,218.3551748,7.574,False,B,37392
3,2011-06-24,84.94,3.594,218.45094,7.574,False,B,37392
3,2011-07-01,85.1,3.524,218.5467052,7.567,False,B,37392
3,2011-07-08,85.38,3.48,218.6424704,7.567,False,B,37392
3,2011-07-15,87.14,3.575,218.7275216,7.567,False,B,37392
3,2011-07-22,86.19,3.651,218.7857881,7.567,False,B,37392
3,2011-07-29,88.07,3.682,218.8440545,7.567,False,B,37392
3,2011-08-05,88.45,3.684,218.9023209,7.567,False,B,37392
3,2011-08-12,88.88,3.638,218.9605873,7.567,False,B,37392
3,2011-08-19,88.44,3.554,219.023271,7.567,False,B,37392
3,2011-08-26,87.67,3.523,219.0866908,7.567,False,B,37392
3,2011-09-02,89.12,3.533,219.1501106,7.567,False,B,37392
3,2011-09-09,81.72,3.546,219.2135305,7.567,True,B,37392
3,2011-09-16,83.63,3.526,219.3972867,7.567,False,B,37392
3,2011-09-23,80.19,3.467,219.7414914,7.567,False,B,37392
3,2011-09-30,82.58,3.355,220.085696,7.567,False,B,37392
3,2011-10-07,75.54,3.285,220.4299007,7.197,False,B,37392
3,2011-10-14,73.75,3.274,220.7486167,7.197,False,B,37392
3,2011-10-21,69.03,3.353,220.9144005,7.197,False,B,37392
3,2011-10-28,71.04,3.372,221.0801842,7.197,False,B,37392
3,2011-11-04,59.31,3.332,221.245968,7.197,False,B,37392
3,2011-11-11,61.7,3.297,221.4117517,7.197,False,B,37392
3,2011-11-18,63.91,3.308,221.6432852,7.197,False,B,37392
3,2011-11-25,68.0,3.236,221.9011185,7.197,True,B,37392
3,2011-12-02,54.97,3.172,222.1589519,7.197,False,B,37392
3,2011-12-09,49.26,3.158,222.4167852,7.197,False,B,37392
3,2011-12-16,57.95,3.159,222.6426418,7.197,False,B,37392
3,2011-12-23,53.41,3.112,222.8258628,7.197,False,B,37392
3,2011-12-30,48.29,3.129,223.0090839,7.197,True,B,37392
3,2012-01-06,52.42,3.157,223.1923049,6.833,False,B,37392
3,2012-01-13,51.86,3.261,223.3755259,6.833,False,B,37392
3,2012-01-20,56.2,3.268,223.4700552,6.833,False,B,37392
3,2012-01-27,58.06,3.29,223.5645845,6.833,False,B,37392
3,2012-02-03,59.33,3.36,223.6591137,6.833,False,B,37392
3,2012-02-10,51.65,3.409,223.753643,6.833,True,B,37392
3,2012-02-17,52.39,3.51,223.9170153,6.833,False,B,37392
3,2012-02-24,60.12,3.555,224.1320199,6.833,False,B,37392
3,2012-03-02,61.65,3.63,224.3470245,6.833,False,B,37392
3,2012-03-09,60.71,3.669,224.5620291,6.833,False,B,37392
3,2012-03-16,64.0,3.734,224.7166953,6.833,False,B,37392
3,2012-03-23,66.53,3.787,224.7909104,6.833,False,B,37392
3,2012-03-30,69.36,3.845,224.8651254,6.833,False,B,37392
3,2012-04-06,73.01,3.891,224.9393405,6.664,False,B,37392
3,2012-04-13,72.83,3.891,225.0135556,6.664,False,B,37392
3,2012-04-20,72.05,3.877,225.0689541,6.664,False,B,37392
3,2012-04-27,73.39,3.814,225.1243526,6.664,False,B,37392
3,2012-05-04,79.51,3.749,225.1797511,6.664,False,B,37392
3,2012-05-11,75.19,3.688,225.2351496,6.664,False,B,37392
3,2012-05-18,72.38,3.63,225.2512024,6.664,False,B,37392
3,2012-05-25,78.58,3.561,225.2515168,6.664,False,B,37392
3,2012-06-01,81.55,3.501,225.2518313,6.664,False,B,37392
3,2012-06-08,81.65,3.452,225.2521458,6.664,False,B,37392
3,2012-06-15,84.66,3.393,225.2644795,6.664,False,B,37392
3,2012-06-22,82.7,3.346,225.3068615,6.664,False,B,37392
3,2012-06-29,86.42,3.286,225.3492435,6.664,False,B,37392
3,2012-07-06,83.14,3.227,225.3916254,6.334,False,B,37392
3,2012-07-13,82.28,3.256,225.4340074,6.334,False,B,37392
3,2012-07-20,81.38,3.311,225.4438827,6.334,False,B,37392
3,2012-07-27,84.94,3.407,225.4537579,6.334,False,B,37392
3,2012-08-03,86.55,3.417,225.4636332,6.334,False,B,37392
3,2012-08-10,85.85,3.494,225.4735085,6.334,False,B,37392
3,2012-08-17,87.36,3.571,225.5558664,6.334,False,B,37392
3,2012-08-24,83.01,3.62,225.6925864,6.334,False,B,37392
3,2012-08-31,85.18,3.638,225.8293063,6.334,False,B,37392
3,2012-09-07,84.99,3.73,225.9660263,6.334,True,B,37392
3,2012-09-14,78.36,3.717,226.1122067,6.334,False,B,37392
3,2012-09-21,72.78,3.721,226.3151496,6.334,False,B,37392
3,2012-09-28,77.46,3.666,226.5180926,6.334,False,B,37392
3,2012-10-05,72.74,3.617,226.7210356,6.034,False,B,37392
3,2012-10-12,70.31,3.601,226.9239785,6.034,False,B,37392
3,2012-10-19,73.44,3.594,226.9688442,6.034,False,B,37392
3,2012-10-26,74.66,3.506,226.9873637,6.034,False,B,37392
3,2012-11-02,61.61,3.386,227.0058832,6.034,False,B,37392
3,2012-11-09,68.72,3.314,227.0244026,6.034,False,B,37392
3,2012-11-16,61.1,3.252,227.0569237,6.034,False,B,37392
3,2012-11-23,61.69,3.211,227.1081136,6.034,True,B,37392
3,2012-11-30,57.5,3.207,227.1593035,6.034,False,B,37392
3,2012-12-07,65.09,3.198,227.2104933,6.034,False,B,37392
3,2012-12-14,54.72,3.168,227.2717348,6.034,False,B,37392
3,2012-12-21,59.39,3.098,227.3932855,6.034,False,B,37392
3,2012-12-28,51.76,3.108,227.5148363,6.034,True,B,37392
3,2013-01-04,46.52,3.161,227.6363871,6.108,False,B,37392
3,2013-01-11,49.83,3.243,227.7579379,6.108,False,B,37392
3,2013-01-18,49.09,3.237,227.7893692,6.108,False,B,37392
3,2013-01-25,57.85,3.227,227.7847527,6.108,False,B,37392
3,2013-02-01,62.81,3.244,227.7801362,6.108,False,B,37392
3,2013-02-08,62.77,3.417,227.7755197,6.108,True,B,37392
3,2013-02-15,57.36,3.475,227.814,6.108,False,B,37392
3,2013-02-22,59.96,3.597,227.9602222,6.108,False,B,37392
3,2013-03-01,54.19,3.711,228.1064444,6.108,False,B,37392
3,2013-03-08,57.25,3.658,228.2526667,6.108,False,B,37392
3,2013-03-15,61.99,3.622,228.3819613,6.108,False,B,37392
3,2013-03-22,70.38,3.611,228.4689369,6.108,False,B,37392
3,2013-03-29,60.69,3.606,228.5559125,6.108,False,B,37392
3,2013-04-05,65.89,3.583,228.6428882,5.999,False,B,37392
3,2013-04-12,67.56,3.529,228.7298638,5.999,False,B,37392
3,2013-04-19,71.69,3.451,228.7298638,5.999,False,B,37392
3,2013-04-26,65.23,3.417,228.7298638,5.999,False,B,37392
3,2013-05-03,69.73,3.386,,,False,B,37392
3,2013-05-10,68.93,3.392,,,False,B,37392
3,2013-05-17,75.33,3.454,,,False,B,37392
3,2013-05-24,81.27,3.494,,,False,B,37392
3,2013-05-31,78.99,3.466,,,False,B,37392
3,2013-06-07,80.11,3.439,,,False,B,37392
3,2013-06-14,78.61,3.431,,,False,B,37392
3,2013-06-21,82.81,3.479,,,False,B,37392
3,2013-06-28,85.14,3.495,,,False,B,37392
3,2013-07-05,81.59,3.422,,,False,B,37392
3,2013-07-12,84.86,3.4,,,False,B,37392
3,2013-07-19,81.11,3.556,,,False,B,37392
3,2013-07-26,85.53,3.62,,,False,B,37392
4,2010-02-05,43.76,2.598,126.4420645,8.623,False,A,205863
4,2010-02-12,28.84,2.573,126.4962581,8.623,True,A,205863
4,2010-02-19,36.45,2.54,126.5262857,8.623,False,A,205863
4,2010-02-26,41.36,2.59,126.5522857,8.623,False,A,205863
4,2010-03-05,43.49,2.654,126.5782857,8.623,False,A,205863
4,2010-03-12,49.63,2.704,126.6042857,8.623,False,A,205863
4,2010-03-19,55.19,2.743,126.6066452,8.623,False,A,205863
4,2010-03-26,39.91,2.752,126.6050645,8.623,False,A,205863
4,2010-04-02,48.77,2.74,126.6034839,7.896,False,A,205863
4,2010-04-09,54.16,2.773,126.6019032,7.896,False,A,205863
4,2010-04-16,56.23,2.81,126.5621,7.896,False,A,205863
4,2010-04-23,56.87,2.805,126.4713333,7.896,False,A,205863
4,2010-04-30,53.04,2.787,126.3805667,7.896,False,A,205863
4,2010-05-07,56.77,2.836,126.2898,7.896,False,A,205863
4,2010-05-14,62.35,2.845,126.2085484,7.896,False,A,205863
4,2010-05-21,67.4,2.82,126.1843871,7.896,False,A,205863
4,2010-05-28,67.73,2.756,126.1602258,7.896,False,A,205863
4,2010-06-04,70.83,2.701,126.1360645,7.896,False,A,205863
4,2010-06-11,78.45,2.668,126.1119032,7.896,False,A,205863
4,2010-06-18,81.53,2.635,126.114,7.896,False,A,205863
4,2010-06-25,81.1,2.654,126.1266,7.896,False,A,205863
4,2010-07-02,73.66,2.668,126.1392,7.372,False,A,205863
4,2010-07-09,80.35,2.637,126.1518,7.372,False,A,205863
4,2010-07-16,78.53,2.621,126.1498065,7.372,False,A,205863
4,2010-07-23,79.78,2.612,126.1283548,7.372,False,A,205863
4,2010-07-30,80.7,2.65,126.1069032,7.372,False,A,205863
4,2010-08-06,76.53,2.64,126.0854516,7.372,False,A,205863
4,2010-08-13,78.08,2.698,126.064,7.372,False,A,205863
4,2010-08-20,78.83,2.671,126.0766452,7.372,False,A,205863
4,2010-08-27,74.44,2.621,126.0892903,7.372,False,A,205863
4,2010-09-03,76.8,2.584,126.1019355,7.372,False,A,205863
4,2010-09-10,73.54,2.574,126.1145806,7.372,True,A,205863
4,2010-09-17,64.91,2.594,126.1454667,7.372,False,A,205863
4,2010-09-24,60.96,2.642,126.1900333,7.372,False,A,205863
4,2010-10-01,63.96,2.619,126.2346,7.127,False,A,205863
4,2010-10-08,67.73,2.645,126.2791667,7.127,False,A,205863
4,2010-10-15,62.03,2.732,126.3266774,7.127,False,A,205863
4,2010-10-22,64.17,2.736,126.3815484,7.127,False,A,205863
4,2010-10-29,56.94,2.718,126.4364194,7.127,False,A,205863
4,2010-11-05,51.6,2.699,126.4912903,7.127,False,A,205863
4,2010-11-12,52.65,2.741,126.5461613,7.127,False,A,205863
4,2010-11-19,48.05,2.78,126.6072,7.127,False,A,205863
4,2010-11-26,48.08,2.752,126.6692667,7.127,True,A,205863
4,2010-12-03,46.4,2.727,126.7313333,7.127,False,A,205863
4,2010-12-10,42.4,2.86,126.7934,7.127,False,A,205863
4,2010-12-17,46.57,2.884,126.8794839,7.127,False,A,205863
4,2010-12-24,43.21,2.887,126.9835806,7.127,False,A,205863
4,2010-12-31,38.09,2.955,127.0876774,7.127,True,A,205863
4,2011-01-07,39.34,2.98,127.1917742,6.51,False,A,205863
4,2011-01-14,31.6,2.992,127.3009355,6.51,False,A,205863
4,2011-01-21,38.34,3.017,127.4404839,6.51,False,A,205863
4,2011-01-28,40.6,3.022,127.5800323,6.51,False,A,205863
4,2011-02-04,34.61,2.996,127.7195806,6.51,False,A,205863
4,2011-02-11,33.29,3.033,127.859129,6.51,True,A,205863
4,2011-02-18,48.17,3.058,127.99525,6.51,False,A,205863
4,2011-02-25,49.0,3.087,128.13,6.51,False,A,205863
4,2011-03-04,46.56,3.305,128.26475,6.51,False,A,205863
4,2011-03-11,50.93,3.461,128.3995,6.51,False,A,205863
4,2011-03-18,51.86,3.495,128.5121935,6.51,False,A,205863
4,2011-03-25,59.1,3.48,128.6160645,6.51,False,A,205863
4,2011-04-01,56.99,3.521,128.7199355,5.946,False,A,205863
4,2011-04-08,62.61,3.605,128.8238065,5.946,False,A,205863
4,2011-04-15,62.34,3.724,128.9107333,5.946,False,A,205863
4,2011-04-22,68.8,3.781,128.9553,5.946,False,A,205863
4,2011-04-29,64.22,3.781,128.9998667,5.946,False,A,205863
4,2011-05-06,63.41,3.866,129.0444333,5.946,False,A,205863
4,2011-05-13,70.65,3.872,129.089,5.946,False,A,205863
4,2011-05-20,70.49,3.881,129.0756774,5.946,False,A,205863
4,2011-05-27,73.65,3.771,129.0623548,5.946,False,A,205863
4,2011-06-03,78.26,3.683,129.0490323,5.946,False,A,205863
4,2011-06-10,80.05,3.64,129.0357097,5.946,False,A,205863
4,2011-06-17,83.51,3.618,129.0432,5.946,False,A,205863
4,2011-06-24,81.85,3.57,129.0663,5.946,False,A,205863
4,2011-07-01,84.54,3.504,129.0894,5.644,False,A,205863
4,2011-07-08,84.59,3.469,129.1125,5.644,False,A,205863
4,2011-07-15,83.27,3.563,129.1338387,5.644,False,A,205863
4,2011-07-22,82.84,3.627,129.1507742,5.644,False,A,205863
4,2011-07-29,84.36,3.659,129.1677097,5.644,False,A,205863
4,2011-08-05,86.09,3.662,129.1846452,5.644,False,A,205863
4,2011-08-12,82.98,3.617,129.2015806,5.644,False,A,205863
4,2011-08-19,82.77,3.55,129.2405806,5.644,False,A,205863
4,2011-08-26,81.47,3.523,129.2832581,5.644,False,A,205863
4,2011-09-02,77.99,3.533,129.3259355,5.644,False,A,205863
4,2011-09-09,73.34,3.554,129.3686129,5.644,True,A,205863
4,2011-09-16,72.76,3.532,129.4306,5.644,False,A,205863
4,2011-09-23,69.23,3.473,129.5183333,5.644,False,A,205863
4,2011-09-30,72.15,3.371,129.6060667,5.644,False,A,205863
4,2011-10-07,65.79,3.299,129.6938,5.143,False,A,205863
4,2011-10-14,63.75,3.283,129.7706452,5.143,False,A,205863
4,2011-10-21,64.79,3.361,129.7821613,5.143,False,A,205863
4,2011-10-28,55.31,3.362,129.7936774,5.143,False,A,205863
4,2011-11-04,49.86,3.322,129.8051935,5.143,False,A,205863
4,2011-11-11,47.12,3.286,129.8167097,5.143,False,A,205863
4,2011-11-18,50.44,3.294,129.8268333,5.143,False,A,205863
4,2011-11-25,47.96,3.225,129.8364,5.143,True,A,205863
4,2011-12-02,38.71,3.176,129.8459667,5.143,False,A,205863
4,2011-12-09,31.64,3.153,129.8555333,5.143,False,A,205863
4,2011-12-16,36.44,3.149,129.8980645,5.143,False,A,205863
4,2011-12-23,35.92,3.103,129.9845484,5.143,False,A,205863
4,2011-12-30,36.89,3.119,130.0710323,5.143,True,A,205863
4,2012-01-06,38.64,3.158,130.1575161,4.607,False,A,205863
4,2012-01-13,34.41,3.263,130.244,4.607,False,A,205863
4,2012-01-20,42.09,3.273,130.2792258,4.607,False,A,205863
4,2012-01-27,40.31,3.29,130.3144516,4.607,False,A,205863
4,2012-02-03,41.81,3.354,130.3496774,4.607,False,A,205863
4,2012-02-10,33.0,3.411,130.3849032,4.607,True,A,205863
4,2012-02-17,34.19,3.493,130.4546207,4.607,False,A,205863
4,2012-02-24,41.31,3.541,130.5502069,4.607,False,A,205863
4,2012-03-02,50.38,3.619,130.6457931,4.607,False,A,205863
4,2012-03-09,53.63,3.667,130.7413793,4.607,False,A,205863
4,2012-03-16,59.81,3.707,130.8261935,4.607,False,A,205863
4,2012-03-23,59.07,3.759,130.8966452,4.607,False,A,205863
4,2012-03-30,72.63,3.82,130.9670968,4.607,False,A,205863
4,2012-04-06,67.69,3.864,131.0375484,4.308,False,A,205863
4,2012-04-13,68.69,3.881,131.108,4.308,False,A,205863
4,2012-04-20,68.6,3.864,131.1173333,4.308,False,A,205863
4,2012-04-27,76.47,3.81,131.1266667,4.308,False,A,205863
4,2012-05-04,80.14,3.747,131.136,4.308,False,A,205863
4,2012-05-11,67.64,3.685,131.1453333,4.308,False,A,205863
4,2012-05-18,68.43,3.62,131.0983226,4.308,False,A,205863
4,2012-05-25,77.47,3.551,131.0287742,4.308,False,A,205863
4,2012-06-01,77.41,3.483,130.9592258,4.308,False,A,205863
4,2012-06-08,78.11,3.433,130.8896774,4.308,False,A,205863
4,2012-06-15,80.94,3.372,130.8295333,4.308,False,A,205863
4,2012-06-22,81.63,3.329,130.7929,4.308,False,A,205863
4,2012-06-29,84.23,3.257,130.7562667,4.308,False,A,205863
4,2012-07-06,80.37,3.187,130.7196333,4.077,False,A,205863
4,2012-07-13,76.86,3.224,130.683,4.077,False,A,205863
4,2012-07-20,79.14,3.263,130.7012903,4.077,False,A,205863
4,2012-07-27,81.06,3.356,130.7195806,4.077,False,A,205863
4,2012-08-03,83.86,3.374,130.737871,4.077,False,A,205863
4,2012-08-10,83.21,3.476,130.7561613,4.077,False,A,205863
4,2012-08-17,81.41,3.552,130.7909677,4.077,False,A,205863
4,2012-08-24,75.76,3.61,130.8381613,4.077,False,A,205863
4,2012-08-31,76.47,3.646,130.8853548,4.077,False,A,205863
4,2012-09-07,82.09,3.709,130.9325484,4.077,True,A,205863
4,2012-09-14,68.2,3.706,130.9776667,4.077,False,A,205863
4,2012-09-21,68.97,3.721,131.0103333,4.077,False,A,205863
4,2012-09-28,71.74,3.666,131.043,4.077,False,A,205863
4,2012-10-05,63.07,3.62,131.0756667,3.879,False,A,205863
4,2012-10-12,57.11,3.603,131.1083333,3.879,False,A,205863
4,2012-10-19,64.46,3.61,131.1499677,3.879,False,A,205863
4,2012-10-26,63.64,3.514,131.1930968,3.879,False,A,205863
4,2012-11-02,53.31,3.404,131.2362258,3.879,False,A,205863
4,2012-11-09,59.47,3.337,131.2793548,3.879,False,A,205863
4,2012-11-16,49.86,3.271,131.3258,3.879,False,A,205863
4,2012-11-23,55.09,3.233,131.3766667,3.879,True,A,205863
4,2012-11-30,50.91,3.24,131.4275333,3.879,False,A,205863
4,2012-12-07,53.67,3.227,131.4784,3.879,False,A,205863
4,2012-12-14,42.57,3.193,131.537,3.879,False,A,205863
4,2012-12-21,44.8,3.112,131.642,3.879,False,A,205863
4,2012-12-28,37.93,3.125,131.747,3.879,True,A,205863
4,2013-01-04,33.11,3.177,131.852,3.921,False,A,205863
4,2013-01-11,38.92,3.235,131.957,3.921,False,A,205863
4,2013-01-18,34.06,3.232,132.030871,3.921,False,A,205863
4,2013-01-25,47.49,3.22,132.0922903,3.921,False,A,205863
4,2013-02-01,49.07,3.232,132.1537097,3.921,False,A,205863
4,2013-02-08,49.86,3.401,132.215129,3.921,True,A,205863
4,2013-02-15,44.7,3.451,132.2725714,3.921,False,A,205863
4,2013-02-22,44.68,3.602,132.3200714,3.921,False,A,205863
4,2013-03-01,42.56,3.694,132.3675714,3.921,False,A,205863
4,2013-03-08,53.21,3.647,132.4150714,3.921,False,A,205863
4,2013-03-15,53.39,3.611,132.4668065,3.921,False,A,205863
4,2013-03-22,58.55,3.593,132.529129,3.921,False,A,205863
4,2013-03-29,50.36,3.575,132.5914516,3.921,False,A,205863
4,2013-04-05,57.7,3.552,132.6537742,3.896,False,A,205863
4,2013-04-12,60.06,3.504,132.7160968,3.896,False,A,205863
4,2013-04-19,63.28,3.436,132.7160968,3.896,False,A,205863
4,2013-04-26,58.15,3.397,132.7160968,3.896,False,A,205863
4,2013-05-03,64.18,3.369,,,False,A,205863
4,2013-05-10,64.01,3.371,,,False,A,205863
4,2013-05-17,70.5,3.437,,,False,A,205863
4,2013-05-24,76.73,3.462,,,False,A,205863
4,2013-05-31,79.17,3.438,,,False,A,205863
4,2013-06-07,78.11,3.413,,,False,A,205863
4,2013-06-14,79.24,3.415,,,False,A,205863
4,2013-06-21,79.1,3.453,,,False,A,205863
4,2013-06-28,86.29,3.452,,,False,A,205863
4,2013-07-05,76.96,3.385,,,False,A,205863
4,2013-07-12,82.3,3.368,,,False,A,205863
4,2013-07-19,73.29,3.518,,,False,A,205863
4,2013-07-26,78.96,3.58,,,False,A,205863
5,2010-02-05,39.7,2.572,211.6539716,6.566,False,B,34875
5,2010-02-12,39.81,2.548,211.8004698,6.566,True,B,34875
5,2010-02-19,41.14,2.514,211.8471283,6.566,False,B,34875
5,2010-02-26,46.7,2.561,211.8771468,6.566,False,B,34875
5,2010-03-05,48.89,2.625,211.9071653,6.566,False,B,34875
5,2010-03-12,58.5,2.667,211.9371839,6.566,False,B,34875
5,2010-03-19,55.46,2.72,211.770897,6.566,False,B,34875
5,2010-03-26,52.47,2.732,211.5718925,6.566,False,B,34875
5,2010-04-02,63.18,2.719,211.372888,6.465,False,B,34875
5,2010-04-09,65.19,2.77,211.1738835,6.465,False,B,34875
5,2010-04-16,65.3,2.808,211.0388528,6.465,False,B,34875
5,2010-04-23,65.13,2.795,210.9891204,6.465,False,B,34875
5,2010-04-30,67.53,2.78,210.939388,6.465,False,B,34875
5,2010-05-07,71.53,2.835,210.8896556,6.465,False,B,34875
5,2010-05-14,74.79,2.854,210.8872772,6.465,False,B,34875
5,2010-05-21,75.2,2.826,211.169023,6.465,False,B,34875
5,2010-05-28,79.81,2.759,211.4507688,6.465,False,B,34875
5,2010-06-04,79.54,2.705,211.7325146,6.465,False,B,34875
5,2010-06-11,80.7,2.668,212.0142605,6.465,False,B,34875
5,2010-06-18,83.91,2.637,212.0119769,6.465,False,B,34875
5,2010-06-25,83.72,2.653,211.8960815,6.465,False,B,34875
5,2010-07-02,81.25,2.669,211.7801861,6.496,False,B,34875
5,2010-07-09,81.14,2.642,211.6642907,6.496,False,B,34875
5,2010-07-16,83.98,2.623,211.6561123,6.496,False,B,34875
5,2010-07-23,83.66,2.608,211.7915565,6.496,False,B,34875
5,2010-07-30,82.46,2.64,211.9270006,6.496,False,B,34875
5,2010-08-06,86.1,2.627,212.0624447,6.496,False,B,34875
5,2010-08-13,87.41,2.692,212.1978889,6.496,False,B,34875
5,2010-08-20,87.71,2.664,212.1608984,6.496,False,B,34875
5,2010-08-27,87.05,2.619,212.123908,6.496,False,B,34875
5,2010-09-03,84.06,2.577,212.0869176,6.496,False,B,34875
5,2010-09-10,79.86,2.565,212.0499271,6.496,True,B,34875
5,2010-09-17,82.28,2.582,212.0769346,6.496,False,B,34875
5,2010-09-24,78.53,2.624,212.1519404,6.496,False,B,34875
5,2010-10-01,71.1,2.603,212.2269463,6.768,False,B,34875
5,2010-10-08,64.99,2.633,212.3019522,6.768,False,B,34875
5,2010-10-15,68.11,2.72,212.3691867,6.768,False,B,34875
5,2010-10-22,70.96,2.725,212.4169928,6.768,False,B,34875
5,2010-10-29,70.58,2.716,212.464799,6.768,False,B,34875
5,2010-11-05,58.88,2.689,212.5126051,6.768,False,B,34875
5,2010-11-12,62.37,2.728,212.5604113,6.768,False,B,34875
5,2010-11-19,52.52,2.771,212.445487,6.768,False,B,34875
5,2010-11-26,66.15,2.735,212.303441,6.768,True,B,34875
5,2010-12-03,51.31,2.708,212.1613951,6.768,False,B,34875
5,2010-12-10,48.27,2.843,212.0193491,6.768,False,B,34875
5,2010-12-17,51.61,2.869,211.9580815,6.768,False,B,34875
5,2010-12-24,55.01,2.886,211.9573978,6.768,False,B,34875
5,2010-12-31,49.79,2.943,211.9567142,6.768,True,B,34875
5,2011-01-07,48.3,2.976,211.9560305,6.634,False,B,34875
5,2011-01-14,37.74,2.983,212.008514,6.634,False,B,34875
5,2011-01-21,45.41,3.016,212.3800012,6.634,False,B,34875
5,2011-01-28,44.5,3.01,212.7514884,6.634,False,B,34875
5,2011-02-04,41.67,2.989,213.1229755,6.634,False,B,34875
5,2011-02-11,38.25,3.022,213.4944627,6.634,True,B,34875
5,2011-02-18,58.83,3.045,213.8068304,6.634,False,B,34875
5,2011-02-25,63.35,3.065,214.0955503,6.634,False,B,34875
5,2011-03-04,60.35,3.288,214.3842702,6.634,False,B,34875
5,2011-03-11,55.74,3.459,214.6729901,6.634,False,B,34875
5,2011-03-18,64.31,3.488,214.9257339,6.634,False,B,34875
5,2011-03-25,70.71,3.473,215.1640872,6.634,False,B,34875
5,2011-04-01,61.5,3.524,215.4024406,6.489,False,B,34875
5,2011-04-08,69.64,3.622,215.6407939,6.489,False,B,34875
5,2011-04-15,72.02,3.743,215.8592673,6.489,False,B,34875
5,2011-04-22,74.34,3.807,216.0280407,6.489,False,B,34875
5,2011-04-29,74.75,3.81,216.1968142,6.489,False,B,34875
5,2011-05-06,66.27,3.906,216.3655877,6.489,False,B,34875
5,2011-05-13,77.38,3.899,216.5343611,6.489,False,B,34875
5,2011-05-20,71.37,3.907,216.3023847,6.489,False,B,34875
5,2011-05-27,80.14,3.786,216.0704083,6.489,False,B,34875
5,2011-06-03,83.81,3.699,215.8384319,6.489,False,B,34875
5,2011-06-10,83.61,3.648,215.6064555,6.489,False,B,34875
5,2011-06-17,86.84,3.637,215.560463,6.489,False,B,34875
5,2011-06-24,84.76,3.594,215.6539583,6.489,False,B,34875
5,2011-07-01,85.81,3.524,215.7474537,6.529,False,B,34875
